CarBrandName,Price,CarBrandImgHttpUrl,CarDetailUrl,VendorName,VendorImg,CarBrandList
奔腾T99,13.49-18.69万,//img3.bitautoimg.com/autoalbum/files/20221125/672/202211252878936432267208496_6.png,https://car.yiche.com/bentengt99/,奔腾,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2023款 2.0T 舒适型(8AT), 2023款 2.0T 豪华型(8AT), 2023款 2.0T 尊享型(8AT), 2023款 2.0T 尊享型(6AT), 2023款 2.0T 尊贵型(6AT), 2023款 2.0T 旗舰型(6AT), 2022款 2.0T 舒适型, 2022款 2.0T 豪华型, 2022款 2.0T 运动豪华型, 2022款 2.0T 尊享型特装版, 2022款 2.0T 尊享型, 2022款 2.0T 运动尊享型特装版, 2022款 2.0T 运动尊享型, 2022款 2.0T 尊贵型特装版, 2022款 2.0T 尊贵型, 2022款 2.0T 运动尊贵型特装版, 2022款 2.0T 运动尊贵型, 2022款 2.0T 旗舰型特装版(8AT), 2022款 2.0T 旗舰型(8AT), 2022款 2.0T 旗舰型特装版(6AT), 2022款 2.0T 旗舰型(6AT)"
奔腾T55,8.59-10.49万,//img2.bitautoimg.com/autoalbum/files/20220916/680/202209164737331950868027839_6.png,https://car.yiche.com/bentengt55/,奔腾,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 1.5T 双离合 优跃款, 2022款 1.5T 双离合 飞跃款, 2022款 1.5T 双离合 腾跃款, 2022款 1.5T 双离合 超跃款, 2022款 1.5T 双离合 卓跃款"
长安之星5,3.89-4.09万,//img1.bitautoimg.com/autoalbum/files/20210730/571/0305195713_6.jpg,https://car.yiche.com/changanzhixing5/,长安凯程,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 1.4L 厢式超值版 2座, 2022款 1.4L 客车超值版 5座, 2022款 1.4L 厢式超值版 5座, 2022款 1.4L 客车超值版 7座, 2022款 1.4L 厢式经典版 2座, 2022款 1.4L 客车经典版 5座, 2022款 1.4L 厢式经典版 5座, 2022款 1.4L 客车经典版 7座"
长安星卡C系列,3.49-4.53万,//img1.bitautoimg.com/autoalbum/files/20190917/872/0356368724_6.jpg,https://car.yiche.com/changanxingkacxilie/,长安凯程,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2021款 1.4L 手动 单排基本型 JL473Q3, 2021款 1.4L 手动 单排标准型 JL473Q3, 2021款 1.4L 手动 双排基本型 JL473Q3, 2021款 仓栅车 1.4L 手动 单排标准型 JL473Q3, 2021款 1.4L 手动 双排标准型 JL473Q3, 2021款 复合板厢货 1.4L 手动 单排标准型 JL473Q3, 2021款 钢板厢货 1.4L 手动 单排标准型 JL473Q3, 2021款 钢板厢货 1.4L 手动 双排标准型 JL473Q3"
长安星卡M系列,3.79-4.91万,//img1.bitautoimg.com/autoalbum/files/20220624/386/20220624973604234738675498_6.png,https://car.yiche.com/zhanganxingkamxilie/,长安凯程,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 1.5L 单排2.75米标准车基本型, 2022款 1.5L 单排2.75米仓栅车基本型, 2022款 1.5L 双排2.26米标准车基本型, 2022款 1.5L 单排2.75米标准车标准型, 2022款 1.5L 双排2.26米仓栅车基本型, 2022款 1.5L 单排2.75米仓栅车标准型, 2022款 1.5L 单排2.75米厢式车基本型, 2022款 1.5L 双排2.26米厢式车基本型, 2022款 1.5L 双排2.26米标准车标准型, 2022款 1.5L 双排2.26米仓栅车标准型, 2022款 1.5L 单排2.75米厢式车标准型, 2022款 1.5L 双排2.26米厢式车标准型"
凯程F70,9.68-20.28万,//img1.bitautoimg.com/autoalbum/files/20190808/391/0609343918_6.jpg,https://car.yiche.com/kaichengf70/,长安凯程,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 2.0T 手动 两驱 长轴 标准版 柴油, 2022款 2.0T 手动 两驱 长轴 豪华版 柴油, 2022款 2.0T 手动 四驱 长轴 标准版 柴油, 2022款 2.0T 手动两驱长轴卓越版 柴油, 2022款 2.0T 手动 四驱 长轴 豪华版 柴油, 2022款 2.0T 手动四驱长轴卓越版 柴油, 2022款 2.4T 手动 两驱 标轴 标准版 汽油, 2022款 2.4T 手自一体 两驱 标轴 豪华版 汽油, 2022款 2.4T 手动 四驱 标轴 标准版 汽油, 2022款 2.4T 手动 四驱 标轴 豪华版 汽油, 2022款 2.4T 手自一体 四驱 标轴 豪华版 汽油, 2022款 2.4T 手自一体四驱标轴卓越版 汽油, 2022款 2.4T手自一体四驱标轴超越版 汽油, 2022款 2.4T 手动 两驱 标轴 精劲型 汽油, 2022款 2.4T 自动 两驱 标轴 精劲型 汽油, 2022款 2.4T 手动 四驱 标轴 精劲型 汽油, 2022款 2.4T 手动 两驱 标轴 领航型 汽油, 2022款 2.4T 自动 四驱 标轴 精劲型 汽油, 2022款 2.4T 自动 两驱 标轴 领航型 汽油, 2022款 2.4T 手动 四驱 标轴 领航型 汽油, 2022款 2.4T 自动 四驱 标轴 领航型 汽油, 2022款 2.5T 手动 两驱 长轴 标准版 柴油, 2022款 2.5T 手动 两驱 长轴 豪华版 柴油, 2022款 2.5T 手动 两驱长轴卓越版 柴油, 2022款 2.5T 手动两驱长轴平底货箱 卓越版 柴油, 2022款 2.5T 手动 四驱 长轴 标准版 柴油, 2022款 2.5T 手动 四驱 标轴 豪华版 柴油, 2022款 2.5T 手动 四驱 长轴 豪华版 柴油, 2022款 2.5T 手动四驱长轴卓越版 柴油, 2022款 2.5T 手动四驱长轴平底货箱 卓越版 柴油, 2021款 2.4T 手自一体 两驱 豪华版 汽油, 2020款 2.5T 两驱 长轴 豪华版 柴油 国VI 额载675, 2020款 2.5T 四驱 长轴 豪华版 柴油 国VI 额载675"
睿行M90,7.35-7.99万,//img1.bitautoimg.com/autoalbum/files/20200204/756/0610097562_6.jpg,https://car.yiche.com/ruixingm90/,长安凯程,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2021款 2.0L 手动 标准型 平顶 2座 国VI, 2021款 2.0L 手动 标准型 平顶 6座 国VI, 2021款 2.0L 手动 标准型 平顶 9座 国VI, 2021款 2.0L 手动 标准型 高顶 2座 国VI, 2021款 2.0L 手动 标准型 高顶 7座 国VI"
睿行M70,6.84-7.04万,//img3.bitautoimg.com/autoalbum/files/20181010/496/0635094963_6.png,https://car.yiche.com/changanruixingm80/,长安凯程,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2019款 1.5L 手动 舒适型 背掀门 6座 国VI, 2019款 1.5L 手动 舒适型 背掀门 7座 国VI, 2019款 1.5L 手动 舒适型 背掀门 9座 国VI, 2019款 1.5L 手动 舒适型 对开门 6座 国VI"
神骐T10,4.39-5.64万,//img2.bitautoimg.com/autoalbum/files/20190611/097/1025080977_6.jpg,https://car.yiche.com/shenqit10/,长安凯程,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2021款 厢货车 1.5L 双排舒适型(805KG), 2019款 载货车 1.5L 单排（740KG） 国VI, 2019款 载货车 1.5L 单排（990KG） 国VI, 2019款 载货车 1.5L 单排（1395KG） 国VI, 2019款 仓栅车 1.5L 单排（595KG） 国VI, 2019款 仓栅车 1.5L 单排（910KG） 国VI, 2019款 载货车 1.5L 双排（499KG） 国VI, 2019款 载货车 1.5L 双排（995KG） 国VI, 2019款 仓栅车 1.5L 双排（495KG） 国VI, 2019款 仓栅车 1.5L 双排（920KG） 国VI, 2019款 厢货车 1.5L 单排（595KG） 国VI, 2019款 厢货车 1.5L 单排（845KG） 国VI, 2019款 厢货车 1.5L 双排（495KG） 国VI, 2019款 厢货车 1.5L 双排（805KG） 国VI"
欧尚A600 EV,14.98万,//img4.bitautoimg.com/autoalbum/files/20190313/231/0340372316_6.png,https://car.yiche.com/oushanga600ev/,长安凯程,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2021款 轻快版 5座, 2021款 轻快版 6座"
跨越王X1 EV,14.28-17.58万,//img1.bitautoimg.com/autoalbum/files/20210629/512/0306585122_6.jpg,https://car.yiche.com/kuayuewangx1ev/,长安跨越,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2021款 纯电动 SC1031XND64BEV 载货汽车, 2021款 纯电动 SC1031XDD64BEV 载货汽车, 2021款 纯电动 SC5031XXYXDD64BEV 厢式车, 2021款 纯电动 SC5031CCYXDD64BEV 仓栅运输车, 2021款 纯电动 SC5031XYKXDD64BEV 翼开启厢式车, 2021款 纯电动 SC5031XLCXDD64BEV 冷藏车, 2021款 纯电动 SC5031XLCXND64BEV 冷藏车"
跨越王X3 EV,17.98-18.68万,//img3.bitautoimg.com/autoalbum/files/20221031/916/202210312274720292891647266_6.png,https://car.yiche.com/kuayuewangx3ev/,长安跨越,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 纯电动 230km 栏板车, 2022款 纯电动 230km 仓栅车, 2022款 纯电动 230km 厢式车"
跨越星V5 EV,14.68万,//img4.bitautoimg.com/autoalbum/files/20220223/668/20220223518558243966810421_6.png,https://car.yiche.com/kuayuexingv5ev/,长安跨越,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 纯电动 汇川系统 万舆 2座厢车, 2022款 纯电动 汇川系统 万舆 5座厢车, 2022款 纯电动 300km 6座客车, 2022款 纯电动 300km 7座客车, 2021款 纯电动 单排 多用途乘用车SC6450VQ6B1BEV, 2021款 纯电动 单排 厢式运输车SC5031XXYVQ6B1BEV, 2021款 纯电动 双排 厢式运输车SC5031XXYVQ6B2BEV, 2021款 纯电动 单排 多用途乘用车SC6450VQ6B3BEV, 2021款 纯电动 单排 厢式运输车SC5031XXYVQ6B3BEV, 2021款 纯电动 双排 厢式运输车SC5031XXYVQ6B4BEV"
跨越星V7 EV,15.38-16.28万,//img4.bitautoimg.com/autoalbum/files/20220811/500/20220811507015043750007706_6.png,https://car.yiche.com/kuayuexingv7ev/,长安跨越,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 纯电动 240km 标准版, 2022款 纯电动 240km 高配版, 2022款 纯电动 270km 基本版"
奔腾E01,19.68-22.88万,//img3.bitautoimg.com/autoalbum/files/20200730/958/0728309582_6.jpg,https://car.yiche.com/bentengc105/,奔腾,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2020款 引力波型, 2020款 量子波型, 2020款 量子波型定制版, 2020款 空间曲率型, 2020款 空间曲率型定制版"
奔腾M9,暂无,//img4.bitautoimg.com/autoalbum/files/20220811/17/202208112840020673801700765_6.png,https://car.yiche.com/bentengm9/,奔腾,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png, 2022款 2.0T 顶配版
神骐T30,5.59-6.64万,//img2.bitautoimg.com/autoalbum/files/20210729/796/0500047964_6.jpg,https://car.yiche.com/shenqit30/,长安凯程,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2021款 1.6L 手动 单排 3.3米标准车 舒适型, 2021款 1.6L 手动 单排 3.6米标准车 舒适型, 2021款 1.6L 手动 单排 3.3米标准车 豪华型, 2021款 1.6L 手动 单排 3.3米仓栅车 舒适型, 2021款 1.6L 手动 单排 3.6米标准车 豪华型, 2021款 1.6L 手动 单排 3.6米仓栅车 舒适型, 2021款 1.6L 手动 双排 2.55米标准车 舒适型, 2021款 1.6L 手动 单排 3.3米仓栅车 豪华型, 2021款 1.6L 手动 双排 3.01米标准车 舒适型, 2021款 1.6L 手动 单排 3.6米仓栅车 豪华型, 2021款 1.6L 手动 双排 2.55米标准车 豪华型, 2021款 1.6L 手动 双排 2.55米仓栅车 舒适型, 2021款 1.6L 手动 双排 3.01米标准车 豪华型, 2021款 1.6L 手动 双排 3.01米仓栅车 舒适型, 2021款 1.6L 手动 双排 2.55米仓栅车 豪华型, 2021款 1.6L 手动 单排 3.3米钢板厢货 舒适型, 2021款 1.6L 手动 双排 3.01米仓栅车 豪华型, 2021款 1.6L 手动 单排 3.6米钢板厢货 舒适型, 2021款 1.6L 手动 单排 3.3米钢板厢货 豪华型, 2021款 1.6L 手动 双排 2.55米钢板厢货 舒适型, 2021款 1.6L 手动 单排 3.6米钢板厢货 豪华型, 2021款 1.6L 手动 双排 3.01米钢板厢货 舒适型, 2021款 1.6L 手动 双排 2.55米钢板厢货 豪华型, 2021款 1.6L 手动 双排 3.01米钢板厢货 豪华型"
神骐PLUS,5.89-6.99万,//img2.bitautoimg.com/autoalbum/files/20220520/469/202205201150301552846902278_6.png,https://car.yiche.com/shenqiplus/,长安凯程,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 1.8L 手动 单排 舒适版, 2022款 1.8L 手动 单排 舒适空调版, 2022款 1.8L 手动 单排 豪华版, 2022款 1.8L 手动 双排 舒适版, 2022款 1.8L 手动 双排 豪华版, 2022款 1.8L 手动 双排 舒适空调版, 2022款 1.8L 手动 单排仓栅 舒适版, 2022款 1.8L 手动 单排仓栅 豪华版, 2022款 1.8L 手动 双排仓栅 舒适版, 2022款 1.8L 手动 双排仓栅 豪华版, 2022款 1.8L 手动 单排钢板厢货 舒适版, 2022款 1.8L 手动 单排钢板厢货 豪华版, 2022款 1.8L 手动 双排钢板厢货 舒适版, 2022款 1.8L 手动 双排钢板厢货 豪华版, 2022款 1.8L 手动 单排复合板厢货 舒适版, 2022款 1.8L 手动 单排复合板厢货 豪华版, 2022款 1.8L 手动 双排复合板厢货 舒适版, 2022款 1.8L 手动 双排复合板厢货 豪华版"
长安之星9,5.18-5.48万,//img2.bitautoimg.com/autoalbum/files/20180810/795/0320297950_6.png,https://car.yiche.com/changanzhixing9/,长安凯程,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2020款 客车 1.5L 手动 基本版 5座 国VI, 2020款 客车 1.5L 手动 基本版 7座 国VI, 2020款 厢式运输车 1.5L 手动 基本版 5座 国VI, 2020款 客车 1.5L 手动 标准版 5座 国VI, 2020款 厢式运输车 1.5L 手动 标准版 2座 国VI, 2020款 厢式运输车 1.5L 手动 标准版 5座 国VI"
长行,5.99-6.49万,//img3.bitautoimg.com/autoalbum/files/20200612/586/1018345866_6.jpg,https://car.yiche.com/oushangchangxing/,长安凯程,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2021款 1.5L 手动 豪华型, 2020款 1.5L 手动 精英型"
神骐F30,4.99-6.38万,//img2.bitautoimg.com/autoalbum/files/20180913/013/0432560133_6.png,https://car.yiche.com/shenqif30/,长安凯程,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2021款 创业版 1.5L 手动 双排短轴 基本型, 2021款 创业版 1.5L 手动 双排长轴 基本型, 2021款 创业版 1.5L 手动 双排短轴 标准型, 2021款 创业版 1.5L 手动 双排长轴 标准型, 2021款 1.5L 手动 双排短轴 精英型, 2020款 1.5L 手动 双排长轴 精英版 国VI, 2020款 1.5L 手动 双排短轴 精英版 国VI, 2019款 1.5L 手动 单排 标准版 国VI, 2019款 1.5L 手动 单排 舒适版 国VI, 2019款 1.5L 手动 双排短轴 标准版 国VI, 2019款 1.5L 手动 双排长轴 标准版 国VI, 2019款 1.5L 手动 双排长轴 舒适版 国VI, 2019款 1.5L 手动 双排短轴 舒适版 国VI, 2019款 1.5L 手动 双排长轴 精英版 国VI, 2019款 1.5L 手动 双排短轴 精英版 国VI"
睿行M80,6.32-7.71万,//img1.bitautoimg.com/autoalbum/files/20180810/634/0338546348_6.png,https://car.yiche.com/changanruixing/,长安凯程,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2021款 1.6L 手动 平顶背掀 非空调 基本型 2座, 2021款 1.6L 手动 平顶背掀 单蒸空调 基本型 2座, 2021款 1.6L 手动 平顶背掀 单蒸空调 舒适型 2座, 2021款 1.6L 手动 平顶背掀门 单蒸空调 舒适型 4座, 2021款 1.6L 手动 平顶对开门 单蒸空调 舒适型 2座, 2021款 1.6L 手动 高顶对开门 单蒸空调 舒适型 2座, 2021款 1.6L 手动 高顶对开门 单蒸空调 舒适型 4座, 2020款 1.6L 手动 基本型 CNG厢货平顶背掀门 2座 国VI, 2020款 1.6L 手动 舒适型 CNG厢货平顶背掀门 2座 国VI, 2020款 1.6L 手动 舒适型 CNG厢货平顶对开门 4座 国VI, 2020款 1.6L 手动 舒适型 CNG厢货高顶对开门 4座 国VI"
新豹T5,4.78-5.68万,//img4.bitautoimg.com/autoalbum/files/20201117/975/0541329754_6.jpg,https://car.yiche.com/xinbao3/,长安跨越,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 东安1.6L 122马力2.85米栏板单排标准版 汽油, 2022款 东安1.6L 122马力2.85米栏板单排舒适版 汽油, 2022款 东安1.6L 122马力3.2米栏板单排标准版 汽油, 2022款 东安1.6L 122马力2.85米栏板单排豪华版 汽油, 2022款 东安1.6L 122马力3.2米栏板单排舒适版 汽油, 2022款 东安1.6L 122马力3.2米栏板单排豪华版 汽油, 2022款 东安1.6L 122马力2.55米栏板双排标准版 汽油, 2022款 1.6L 单排单后轮旗舰版, 2022款 东安1.6L 122马力2.55米栏板双排舒适版 汽油, 2022款 东安1.6L 122马力2.71米栏板双排标准版 汽油, 2022款 东安1.6L 122马力3.3米栏板单排旗舰001版 汽油, 2022款 东安1.6L 122马力2.55米栏板双排豪华版 汽油, 2022款 东安1.6L 122马力2.71米栏板双排舒适版 汽油, 2022款 东安1.6L 122马力2.71米栏板双排豪华版 汽油, 2022款 1.6L 双排单后轮旗舰版, 2022款 东安1.6L 122马力2.6米栏板双排旗舰001版 汽油"
跨越王F3,5.78-6.28万,//img2.bitautoimg.com/autoalbum/files/20210818/674/1134016741_6.jpg,https://car.yiche.com/kuayuewangf3/,长安跨越,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2021款 1.6L 手动 短轴 标准型, 2021款 1.6L 手动 长轴 标准型, 2021款 1.6L 手动 长轴 豪华型, 2021款 1.6L 手动 短轴 豪华型"
跨越王X3,5.08-6.48万,//img4.bitautoimg.com/autoalbum/files/20201117/380/0543313808_6.jpg,https://car.yiche.com/kuayuewangx3/,长安跨越,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 PLUS 1.6L 2.55米双排旗舰型 CNG, 2022款 PLUS 1.6L 2.71米双排旗舰型 CNG, 2021款 东安1.6L 105马力 3.2米载货 单排 标准版 CNG 国Ⅵ, 2021款 东安1.6L 105马力 3.2米载货 单排 舒适版 CNG 国Ⅵ, 2021款 东安1.6L 105马力 3.3米载货 单排 舒适版 CNG 国Ⅵ, 2021款 东安1.6L 105马力 5.48米载货 双排 标准版 CNG 国Ⅵ, 2021款 东安1.6L 105马力 3.3米载货 单排 标准版 CNG 国Ⅵ, 2021款 东安1.6L 105马力 3.185米厢式 单排 标准版 CNG 国Ⅵ, 2021款 东安1.6L 105马力 3.285米厢式 单排 标准版 CNG 国Ⅵ, 2021款 东安1.6L 105马力 3.185米厢式 单排 舒适版 CNG 国Ⅵ, 2021款 东安1.6L 105马力 5.48米载货 双排 舒适版 CNG 国Ⅵ, 2021款 东安1.6L 105马力 5.48米厢式 双排 标准版 CNG 国Ⅵ, 2021款 东安1.6L 105马力 3.285米厢式 单排 舒适版 CNG 国Ⅵ, 2021款 东安1.6L 105马力 5.64米载货 双排 舒适版 CNG 国Ⅵ, 2021款 东安1.6L 105马力 5.64米厢式 双排 标准版 CNG 国Ⅵ, 2021款 东安1.6L 105马力 5.48米厢式 双排 舒适版 CNG 国Ⅵ, 2021款 东安1.6L 105马力 5.64米载货 双排 标准版 CNG 国Ⅵ, 2021款 东安1.6L 122马力 3.2米栏板 单排 标准版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 3.2米栏板 单排 后双轮 舒适版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 3.2米栏板 单排 舒适版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 2.85米仓栅 单排 标准版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 2.835米厢货 单排 标准版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 2.55米栏板 双排 标准版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 3.3米栏板 单排 后双轮 舒适版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 2.71米栏板 双排 标准版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 2.55米栏板 双排 后双轮 标准版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 3.2米仓栅 单排 后双轮 标准版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 2.85米仓栅 单排 舒适版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 3.185米厢货 单排 后双轮 标准版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 2.71米栏板 双排 后双轮 标准版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 2.835米厢货 单排 舒适版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 2.55米栏板 双排 舒适版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 2.55米栏板 双排 后双轮 舒适版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 2.71米栏板 双排 舒适版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 2.55米仓栅 双排 标准版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 3.2米仓栅 单排 后双轮 舒适版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 2.535米厢货 双排 标准版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 2.71米栏板 双排 后双轮 舒适版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 3.185米厢货 单排 后双轮 舒适版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 2.55米仓栅 双排 后双轮 标准版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 2.535米厢货 双排 后双轮 标准版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 2.55米仓栅 双排 舒适版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 2.535米厢货 双排 舒适版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 2.55米仓栅 双排 后双轮 舒适版 汽油 国Ⅵ, 2021款 东安1.6L 122马力 2.535米厢货 双排 后双轮 舒适版 汽油 国Ⅵ"
新豹T1,3.29-3.89万,//img4.bitautoimg.com/autoalbum/files/20210414/413/1140324137_6.jpg,https://car.yiche.com/xinbaot1/,长安跨越,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2021款 1.2L 单排单后轮标箱 载货汽车 标准版, 2021款 1.2L 单排单后轮长箱 载货汽车 标准版, 2021款 1.2L 双排单后轮 载货汽车 标准版"
跨越星V7,6.18-6.78万,//img3.bitautoimg.com/autoalbum/files/20211228/579/0622455798_6.jpg,https://car.yiche.com/kuayuexingv7/,长安跨越,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2022款 1.6L 手动背掀门舒适型 2座, 2022款 1.6L 手动背掀门舒适型 5座, 2022款 1.6L 手动对开门舒适型 5座, 2022款 1.6L 手动对开门舒适型 2座, 2022款 1.6L 手动背掀门豪华型 2座, 2022款 1.6L 手动对开门豪华型 2座, 2022款 1.6L 手动背掀门豪华型 5座, 2022款 1.6L 手动对开门豪华型 5座"
神骐T20,3.59-6.38万,//img1.bitautoimg.com/autoalbum/files/20180913/747/0432327475_6.png,https://car.yiche.com/shenqi/,长安凯程,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2021款 1.5L 手动 单排 财富版 基本型, 2021款 1.5L 手动 单排复合板厢货 财富版 基本型, 2021款 1.5L 手动 单排钢板厢货 财富版 基本型, 2021款 1.5L 手动 单排 短轴 豪华型, 2021款 1.5L 手动 单排 豪华型, 2021款 1.5L 手动 单排仓栅 短轴 豪华型, 2021款 1.5L 手动 单排仓栅 长轴 豪华型, 2021款 1.5L 手动 双排 短轴 豪华型, 2021款 1.5L 手动 双排 豪华型, 2021款 1.5L 手动 单排复合板厢货 短轴 豪华型, 2021款 1.5L 手动 双排仓栅 短轴 豪华型, 2021款 1.5L 手动 双排仓栅 长轴 豪华型, 2021款 1.5L 手动 单排钢板厢货 短轴 豪华型, 2021款 1.5L 手动 单排复合板厢货 长轴 豪华型, 2021款 1.5L 手动 单排钢板厢货 长轴 豪华型, 2021款 1.5L 手动 双排复合板厢货 短轴 豪华型, 2021款 1.5L 手动 双排复合板厢货 长轴 豪华型, 2021款 1.5L 手动 双排钢板厢货 豪华型, 2021款 1.5L 手动 双排钢板厢货 豪华型(带空调), 2020款 1.5L 手动 单排 国VI, 2020款 1.5L 手动 单排仓栅 国VI, 2020款 T20L 1.5L 手动 单排 国VI, 2020款 T20L 1.5L 手动 双排 国VI, 2020款 T20L 1.5L 手动 单排仓栅 国VI, 2020款 1.5L 手动 双排 国VI, 2020款 T20L 1.5L 手动 双排仓栅 国VI, 2020款 1.5L 手动 双排仓栅 国VI, 2020款 1.5L 手动 单排厢式 国VI, 2020款 T20L 1.5L 手动 双排厢式 国VI, 2020款 T20L 1.5L 手动 单排厢式 国VI, 2020款 1.5L 手动 双排厢式 国VI, 2020款 1.5L 手动 单排翼开启厢式车 国VI, 2020款 1.6L 手动 单排标准式运输车 标准型 CNG 国VI, 2020款 1.6L 手动 双排标准式运输车 标准型 CNG 国VI, 2020款 1.6L 手动 单排厢式运输车 标准型 CNG 国VI, 2019款 1.3L 手动 超值版单排 国V, 2019款 1.3L 手动 超值版双排 国V, 2019款 1.5L 手动 单排 国VI, 2019款 1.5L 手动 单排仓栅 国VI, 2019款 T20L 1.5L 手动 单排 国VI, 2019款 1.5L 手动 双排 国VI, 2019款 T20L 1.5L 手动 单排仓栅 国VI, 2019款 T20L 1.5L 手动 双排 国VI, 2019款 1.5L 手动 双排仓栅 国VI, 2019款 T20L 1.5L 手动 双排仓栅 国VI, 2019款 1.5L 手动 单排厢式 国VI, 2019款 1.5L 手动 双排厢式 国VI, 2019款 T20L 1.5L 手动 单排厢式 国VI, 2019款 T20L 1.5L 手动 双排厢式 国VI"
长安星卡,4.14-5.34万,//img1.bitautoimg.com/autoalbum/files/20191128/948/0211469484_6.jpg,https://car.yiche.com/changanxingka/,长安凯程,https://static1.bitautoimg.com/yc-m/car-m/car/images/lazyload-brand.png," 2021款 1.5L 长轴版 单排 基本型, 2021款 1.5L 长轴版 单排 仓栅基本型, 2021款 1.5L 长轴版 单排 标准型, 2021款 1.5L 长轴版 双排 基本型, 2021款 1.5L 长轴版 双排 仓栅基本型, 2021款 1.5L 长轴版 单排 仓栅标准型, 2021款 1.5L 长轴版 单排 复合板厢货基本型, 2021款 1.5L 长轴版 单排 钢板厢货基本型, 2021款 1.5L 长轴版 双排 标准型, 2021款 1.5L 长轴版 双排 仓栅标准型, 2021款 1.5L 长轴版 双排 钢板厢货基本型, 2021款 1.5L 长轴版 双排 钢板厢货标准型, 2020款 1.5L 单排 货车基本型 国VI, 2020款 1.5L 单排 钢板货柜车基本型 国VI, 2020款 1.5L 双排 货柜车基本型 国VI, 2020款 1.5L 双排 货车基本型 国VI"
